timestamp|channel_name|series_id|program_id|program_name|keywords|named_entities|google_trends|brand_mentions|commercial_count|etag
2018-01-29 15:00|cnnhd|EP01942052|EP019420521307|CNN Newsroom With Brooke Baldwin|deputy FBI director Andrew McCabe stepping:1,view this sort:1,the deputy director stepping:1,understands the role:1,Clinton's faith advisor accused:1,the president mentioning:1,run this investigation:1,singer-songwriter and actress Janelle Monet drove:1,this administration touting:1,face the same onslaught:1|David:1,Donald Trump:2,Congress:3,Twitter:4,Hillary Clinton:11,CNN:5,Liberty Mutual:2,Brooke Baldwin:2,Patti Solis Doyle:1,Capitol Hill:6,McDonald's:1,Michael Wolff:3,Nikki Haley:1,Van Jones:2,Jared Kushner:1,April Ryan:1,Americans:2,Chicago:1,Andrew McCabe:12,Jeff Sessions:2,James Comey:3,White House:1,Jeff Zeleny:2,Kesha:1,Marco Rubio:1,Senate:1,Italy:1,AstraZeneca:1,Ohio:1,Afghanistan:1,Robert Mueller:3,Russia:1,California:1,Virginia:1,Angle:1,Russians:1,China:1|Hillary Clinton:12,Nikki Haley:2,State of the Union:3,Andrew McCabe:13,Devin Nunes:1|McDonald's:1|7|ce713eb60f33c60bf8f86a18ccc7b797
2018-01-29 17:00|cnnhd|EP00765918|EP007659181539|The Situation Room With Wolf Blitzer|The Justice Department's assistant attorney general called:1,the deputy director resigned:1,seize the moment:1,boo the Clinton uranium:1,a president involved:1,understand privacy settings:1,push High Commission investment products:1,force this issue:1,review the inspector general's report:1,learned FBI director:1|House:2,Intel:1,Andrew McCabe:10,Devin Nunes:5,Donald Trump:2,California:1,Hillary Clinton:5,Senate:2,Russia:3,Congress:2,Robert Mueller:4,Liberty Mutual:3,Capitol Hill:3,Lindsey Graham:1,Advil:1,James Comey:2,Virginia:1,White House:2,Dell:2,Allstate:1,Morgan Stanley:1,Adam Schiff:2,Pentagon:3,Heat:6,Los Angeles:1,Iraq:1,Iran:1,Africa:1,Somalia:1,James Mattis:1,Russians:1,Wolf Blitzer:1,CNN:2,Twitter:1,Jeff Sessions:1|Andrew McCabe:15,Devin Nunes:5,Hillary Clinton:6,Strava:2|Intels:1|5|d8f0953983b8ab4c6374b18b4ed26b9a
2018-01-29 18:00|cnnhd|EP00765918|EP007659181566|The Situation Room With Wolf Blitzer|discredit the Russia investigation:1,The FBI director sent:1,the deputy director stepped:1,PUT THE president's personal interest:1,trust the president:1,back the president's wildest charges:1,open this investigation:1,infect the whole:1,The president declassify:1,sew the Republican interpretation:1|Davos:3,House:3,White House:4,Robert Mueller:1,Capitol Hill:3,Andrew McCabe:6,Hillary Clinton:2,Switzerland:1,Stephen Boyd:1,Devin Nunes:3,Michael Kohn:1,Krups:1,Adam Schiff:3,Russia:18,James Comey:1,Senate:2,Steve Bannon:1,Corey Lewandowski:1,Paul Ryan:1,Americans:1,Congress:3,Donald Trump:4,Russians:2,Jeff Sessions:2,Jim Hines:1,Mike Conaway:1,Erin Burnett:1,Trey Gowdy:1,Virginia:1|Andrew McCabe:7,Hillary Clinton:3,Devin Nunes:5||1|7a75621ba38ef89be36b2013fab0c6c5
2018-01-29 19:00|cnnhd|EP01478149|EP014781491687|Erin Burnett OutFront|PUT THE president's personal interest:1,watch a real Senate investigation:1,the Russia investigation breaking:1,Skip the guessing game:1,The Nicoderm cq patch prevent:1,call the entire Russia investigation:1,sped the time line:1,hold that news conference:1,cloud the issue:1,the president sounding:1|Adam Schiff:3,Mike Conaway:1,Trey Gowdy:2,Activia:1,Davos:1,White House:4,Senate:5,Congress:3,Devon:1,Howard Baker:1,Andrew McCabe:6,Hillary Clinton:6,Russia:4,The New York Times:1,CNN:1,Erin:2,Virginia:1,Rome:1,Vic:1,Hogan:2,Coaching:1,Brita:1,Russians:2,Ukraine:1,James Comey:1,Hail Mary:1,Anderson Cooper:1,Devin Nunes:1,Bear:2|State of the Union:1,Andrew McCabe:6,Hillary Clinton:5,Devin Nunes:1||2|146931d4f85c8695bcafb4ff41a15126
2018-01-29 23:00|ehd|EP00497113|EP004971132706|E! News|Mandy Moore's new house overrun:1,fair Hollywood's baby boom letting:1,proved A master playing:1,stole the Spotlight:1,hail the queen:1,leave daughter Luna:1,my number one favorite interview got:1,broke the news:1,Ed sheer enis hell:1,their Mexico vacation posted:1|Cape:1,Katie Holmes:5,Courtney:8,Mexico:4,Tristan:2,Jay:8,CNN:2,Mariah Carey:2,Judith Leiber:2,Oprah Winfrey:2,Bey:2,Jordan:3,Paris:2,Syrians:2,Hollywood:10,Calvin Klein:2,Jason:4,Rihanna:2,Jamie Foxx:2,Miranda Lambert:2,Couch:4,Meryl Streep:4,Jennifer Hudson:2,Toaster:2,MasterCard:2,Kesha:3,Kelly Clarkson:4,Montreal:1,Twitter:4,Kate Winslet:4,Harvey Weinstein:2,Woody Allen:2,London:2,Nicole Kidman:2,Los Angeles:2,CBS:4,Cayenne:2,Sweet Home Alabama:2,Legally Blonde:2,Apple:2,Tennessee:2,Facebook:2,Google Earth:1,California:1,Tom Brady:1,Boston:1,Carrie Underwood:1,Erin:1,Southport:1|Oprah Winfrey:2,song of the year:4,CBS:4|McDonald's:2,Apple:2,Facebook:2|6|fa070ea4558a127c6ff4cadf0486408a
2018-01-29 05:00|fnchd|EP00544978|EP005449780202|FOX and Friends First|Face the family migration thing:1,slam the president:1,attack a military base:1,replace the discredit president:1,The president's plan provide:1,boycott the president's state:1,launched the attack and gun battle:1,The Nicoderm cq patch prevent:1,address the nation:1,includes popular tourist destination:1|San Diego:1,Los Angeles:1,Super Bowl:2,Philadelphia Eagles:1,Minneapolis:3,New England Patriots:1,Minnesota:1,Ronald Reagan:2,Lee Carter:1,Congress:3,Bill Clinton:1,Richard Nixon:1,Barack Obama:1,Jay:1,YouTube:1,Nikki Haley:1,Twitter:1,Hollywood:6,Afghanistan:4,Taliban:7,BP:1,Kelly Wright:1,Kabul:1,Afghan:2,Americans:2,Long Island:1,Moscow:1,Chicago:1,Jeep:1,California:2,Vietnam:1,Facebook:1,Europe:1,Pacific Northwest:1,Oregon:1,New York City:1,Donald Trump:4,Jay-Z:5,Uganda:1,Sumatra:1,Colombia:1,South America:1,Hillary Clinton:2,Patty:1,CNN:1,Mark Ruffalo:2,NBC:1,Sean Spicer:1,Robert Mueller:1,Judicial Watch:1,Andrew McCabe:3,Seattle:1,Perm:1,Heather Childers:1,Utah:1,McDonald's:1,Nancy Pelosi:4,Joe Manchin:3,Paul Ryan:1,Ann Coulter:1|State of the Union:11,Nikki Haley:1,Record of the Year:1,song of the year:1,Hillary Clinton:2,Andrew McCabe:3|Facebook:1,McDonald's:2|7|d002d5ad07f33c6ad4a622fb22454540
2018-01-29 15:00|fnchd|EP01803840|EP018038400305|Shepard Smith Reporting|follow the president's decision:1,FBI deputy director racing:1,anger Tom cotton:1,Updating Fox's top story:1,abused the FISA program:1,obstruct justice:1,influence this investigation:1,a government watch dog used:1,affect the military capabilities:1,the administration trying:1|Oval Office:1,James Comey:2,Sarah Huckabee Sanders:3,Americans:3,Russia:7,Robert Mueller:4,John Roberts:3,Fox:5,Andrew McCabe:23,Congress:3,White House:2,Allstate:2,Pentagon:6,North Korea:2,Capitol Hill:6,Mike Emanuel:3,Bayer:1,California:1,Los Angeles:2,Philadelphia:1,Minneapolis:1,Super Bowl:1,Gillette Stadium:1,Minnesota:1,Texas:1,Hillary Clinton:5,Virginia:1,Jeff Sessions:1,Jordan:1,Afghanistan:6,Heat:1,Afghan:4,Kabul:5,Taliban:6,Nikki Haley:1,Jennifer Griffin:2,Pakistan:2,Iran:3,Trace Gallagher:1,Michael Flynn:1,Ed Henry:1,Green Mountain:1,Vermont:1,Uganda:1,Sumatra:1,Colombia:1,South America:1,Cleveland:2,Major League Baseball:1,McDonald's:1,Rick Leventhal:2,Donald Trump Jr.:1,Donald Trump:1,Las Vegas:1,Manchester:1,Kendrick Lamar:1,Bruno Mars:1,Ty Cobb:1,Babe Ruth:1,Neil Cavuto:2,Martha:1,Treasury:2,Davos:3,Lee Carter:1|Andrew McCabe:23,State of the Union:10,Hillary Clinton:6,Nikki Haley:1,Chief Wahoo:2,Record of the Year:1,song of the year:1|McDonald's:1|7|56d3dace3fd8dee24a0210867fffb0d4
2018-01-29 18:00|fnchd|EP01120615|EP011206151874|Special Report With Bret Baier|the president pressuring:1,the homeland security secretary Nielsen determined:1,seize the attention:1,release only the majority's distorted memo:1,the FISA application based:1,President's job approval rating approve:1,the deputy director removed:1,investigating both Hillary Clinton's email use:1,this FISA warrant of:1,expanding Medicaid coverage amount:1|Russia:6,John Roberts:1,Brit Hume:1,Capitol Hill:6,Unison:1,Donald Trump:1,Trey Gowdy:3,Devin Nunes:3,Fox:2,Medicaid:4,Kentucky:4,Congress:2,Los Angeles:1,Boston:1,Massachusetts:1,Las Vegas:1,Adam Schiff:4,Intel:3,James Comey:2,White House:1,Andrew McCabe:8,Tom Bevan:1,Baker:1,Lindsey Graham:1,Ted Lieu:1,Christopher Steele:1,Jeff Sessions:2,Paddle:1,Mitch McConnell:1,Mike Emanuel:1,Chuck Schumer:1,China:1,House:1,Nancy Pelosi:3,Americans:1,Dell:2,Liberty Mutual:1,Isaiah:1,Twitter:1,Poland:1,Afghan:1,Ood:1,Brita:1,Martha:7,KGB:1,Straw:1|Andrew McCabe:10,Hillary Clinton:5,Devin Nunes:3,State of the Union:9|Intels:3|3|0949515dc2514c75aaba001b954df7ba
2018-01-29 22:00|fnchd|EP02802601|EP028026010066|The Ingraham Angle|push a deputy director:1,approved that FISA application:1,help the president:1,release that bombshell:1,leave this department:1,judge another woman's choice:1,The president tweeting:1,FBI deputy director deleted:1,the McCabe news came:1,that president trump proposed:1|Terry McAuliffe:2,Minneapolis:1,NBC:1,CBS:1,Hillary Clinton:9,Donald Trump:9,Slate:1,Capitol Hill:5,Christopher Steele:1,Andrew McCabe:7,Bayer:1,Adam Schiff:1,Intel:3,Utah:1,North Carolina:1,Florida:2,Nancy Pelosi:1,Russia:3,Chris Cuomo:1,Jeff Sessions:2,Rod Rosenstein:2,Congress:3,Senate:1,David Perdue:2,Mike McCall:1,Americans:2,Lyndon B. Johnson:1,Bill Clinton:2,Barbara Jordan:1,Canada:1,Australia:1,Michelle Obama:2,Maui:1,Chinchilla:1,Twitter:1,Sarah:4,United States:1,Hawaii:1,Nelson Mandela:1,Treasury:1,Bangladesh:1,McDonald's:1,Monica Crowley:1,London:1,Monica Lewinsky:1,Paula Jones:1,Looney Tunes:1,Bluetooth:1,Jason:1,South America:1,Mexico:1,Duracell:1,Detroit:1,Ed Henry:3,Lindsey Graham:1,Iowa:1,White House:1,James Comey:1,Michael Horowitz:1,Chad:1,Chicago:1|CBS:1,Hillary Clinton:11,Andrew McCabe:7,State of the Union:4|Intels:3,McDonald's:1|5|ff0640c01205f0ff1556e7311443e0f3
2018-01-29 06:00|mnbchd|EP00021390|EP000213900458|Morning Joe|At& T network security helps:1,France's president macron:1,firing that FBI director:1,deflect the about already reported bias:1,Every single conspiracy theory shot:1,this Intel community move:1,America's own Intel community begging:1,accuse The FBI:1,obstruct the investigation:1,troll the president:1|Congress:11,House:9,Donald Trump:56,Intel:13,Twitter:7,Trump Tower:1,Noah:2,Moscow:3,Devin Nunes:16,Paul Ryan:16,Hillary Clinton:23,Ken Starr:2,NBC News:5,Russia:17,Russians:3,Baltimore:4,White House:4,Ty Cobb:3,The West Wing:2,Oregon:1,Mitch McConnell:1,Nikki Haley:4,Dell:8,Blue Apron:3,Sing Sing:1,Aziz Ansari:1,Dave Chappelle:2,Barry Weiss:3,The New York Times:1,The New Yorker:2,Jay-Z:3,Cadillac:3,CNN:1,Barack Obama:3,Indiana:1,Facebook:2,Andrea Mitchell:7,Green Mountain:3,Vermont:3,Uganda:3,Sumatra:3,Colombia:3,South America:3,Wish:1,Neutrogena:1,Allstate:2,Florida:2,Joe Scarborough:1,Steve Wynn:6,Robert Mueller:5,George W. Bush:6,Chair:1,Princeton University:1,George Will:4,Byron York:2,James Comey:2,Senate:5,Adam Schiff:1,Newt Gingrich:1,Seth:1,Bob Goodlatte:1,Lawrence Walsh:1,Las Vegas:1,Wynn:5,Republican National Committee:2,Harvey Weinstein:2,Davos:7,China:7,France:2,Bernie Sanders:1,Canadians:1,Mexicans:1,Iran:2,David Ignatius:1,China Daily:1,Canada:1,Brazil:1,Pakistan:1,Americans:2,Muslim:4,Kristen Welker:3,Piers Morgan:1,The Hollywood Reporter:1,John Kasich:1,Steny Hoyer:1,Paul Manafort:8,Ukraine:3,Cold War:1,Liverpool:1,Cyprus:1,Arizona:1,Corey Lewandowski:1,Jeffrey Goldberg:2,Netflix:2,Fisher Stevens:2,Tehran:1,Jack Nicholson:1,Warren Beatty:1,Ledger:1,Atlanta:1,Soviet Union:1,Baku:1,Bloomberg News:1,Capitol Hill:3,Sicko:1,Lindsey Graham:2,Jeff Sessions:1,Texas:1,Minneapolis:2,Super Bowl:1,Cape Cod:1,Ohio:1,Pennsylvania:1,Lake Erie:1,Cleveland:1,Boston:1,Cape:1,Southern California:1,Liberty Island:1,Liberty Mutual:2,Hollywood:2,Steve Bannon:1,Cheeseburger:1,McDonald's:1,Joanne Lipman:1,Anita Hill:1,David:1,AT&T:1,Apple:1,TD Ameritrade:2,Tom Brokaw:1,Jerry Falwell Jr.:1,Ross:2,Gary Cohen:1,North Korea:1,MSNBC:1|Devin Nunes:16,Hillary Clinton:23,Nikki Haley:4,State of the Union:8|Intels:13,Facebook:2,McDonald's:2,AT&T:1,Apple:1|11|c63b4aa8cc41f387d260071ea0b5e1e6
2018-01-29 22:00|mnbchd|EP01330040|EP013300401749|The Last Word With Lawrence O'Donnell|the Nixon process advocating:1,PUT THE president's personal interest:1,Former carrier worker Rene Elliott join:1,deputy director Andrew McCabe stepped:1,bring Gillette quality:1,bringing America's number one shave:1,charge a sitting president:1,boy president trump left:1,expand this area:1,indict a sitting president:1|Virginia:3,David Frum:2,Congress:2,Donald Trump:11,Andrew McCabe:10,Senate:3,Ron Wyden:1,James Comey:9,Hillary Clinton:7,Robert Mueller:1,Indiana:4,Americans:2,Gillette:2,Boston:1,Russia:7,Adam Schiff:1,Rachel:2,Ron Klain:1,Devin Nunes:1,Christopher Steele:1,NBC News:4,David:2,Richard Nixon:2,David Leonhardt:4,Russians:1,Bill Clinton:1,House:3,Mexico:5,Allstate:2,Blue Apron:1,Indianapolis:3,NBC:3,Chuck Jones:3,Brian Williams:2,Intel:2,Chris Matthews:1,Bacon:1,John Luce:1,Frederica Wilson:1,Capitol Hill:1,Davos:1,Chris Ray:1,Los Angeles:1,Gulf Stream:1,White House:1,Seattle:1|Andrew McCabe:13,Hillary Clinton:6,Devin Nunes:2,State of the Union:4|Intels:2|3|29b3bbc0136464fc604e96ce2f195526
2018-01-29 03:00|wnbcdt|EP02839073|EP028390730042|Access|push the Russia probe:1,the president intimating:1,President Donald Trump state focus:1,tout Wall Street's success:1,A Cuban immigrant spoke:1,shot the victim:1,The helicopter responding:1,A man shot:1,A hunt began:1,A man sdrdescribed:1|Daniel Day-Lewis:1,Mickey Rooney:1,Tanya:1,Kelly Clark:1,Hoda Kotb:1,Texas:3,United States Olympic Committee:1,Nassar:2,London:1,Miami:1,Gianni Versace:2,Versace:5,John Lennon:1,Milan:1,Mattel:1,Hillary Clinton:2,Donald Trump:2,Congress:2,California:2,Frances Rivera:1,New York City:1,John Legend:1,Carrie Fisher:1,Bruno Mars:1,Russia:3,Robert Mueller:2,White House:1|Hillary Clinton:2,State of the Union:2,song of the year:1||2|6305b6e783551ccd445c39b750b201a7
2018-01-29 07:00|wnbcdt|EP01915214|EP019152142717|Today|A U.S. operating base outlined:1,the bold new Knorr one skillet meals discover:1,The Recording Academy president came:1,add Activia yogurt:1,the Capital One venture Card's you earn:1,choose a natural cinema mode:1,The Russia investigation continues:1,save snack time:1,Complete the job:1,enhance someone's profile:1|NBC:7,Pentagon:2,Heat:3,Afghanistan:2,Syria:2,Wire:1,Kendrick Lamar:5,Bono:1,Dave Chappelle:6,Mars:1,Las Vegas:2,Manchester:2,McDonald's:2,Twitter:7,Pennsylvania:1,Long Island:9,Scott Baio:4,Super Bowl:9,Bayer:1,Bacon:1,Listerine:2,Capella University:1,Hollywood:2,Art Deco:1,TurboTax:1,Iams:1,Darlene Rodriguez:3,William Floyd:4,Bedford:3,New Jersey:2,Monticello:1,Sussex:1,Massachusetts:2,Minneapolis:2,Russia:2,Hawaii:1,Americans:1,Ronda:1,Roger Federer:2,Facebook:3,Nicole Eggert:1,California:2,Acre:1,The Weather Channel:1,Kerry Sanders:1,Aveeno:1,Sing Sing:1,Activia:1,Mascara:2,Wish:1,Neutrogena:1,Holland Tunnel:1,Ellen DeGeneres:3,Capitol Hill:2,New York City:2,Indiana:1,Virginia:1,Congress:2,Donald Trump:5,Australia:2,David Schwimmer:3,Blizzard:1,Maybelline:1,John Legend:1,Elton John:2,Switzerland:1,South Korea:2,Arctic:1,Siri:2,Madeline:1,Joy Bauer:2,Consumer Reports:3,Nachos:1,Star Trek:1,Roker:1,Jill Martin:1,Holly:6,Sheryl Sandberg:1,Ginger:1,Samsung:1,Sony:2,Angle:2,Tom Brady:1,England:1,Netflix:3,Vikings:1,Boston:1,Joey Fatone:1,Philadelphia:1,Nice:1,New England:2,Aaron:1,Bruno Mars:4,Havana:1,Miley Cyrus:1,Hillary Clinton:1,Time:1,Kesha:1,Rolling Stone:1,The Recording Academy:1,Neil Portnow:1,Tom Petty:1,Jay-Z:1|State of the Union:3,Blue Ivy:1,Hillary Clinton:1|McDonald's:2,Facebook:3,Samsung:1|8|1689388e9d87da5070f9fd754fdf2a8a
2018-01-29 11:00|wnbcdt|SH01868890|SH018688900000|News 4 NY at 11AM|perform every Super Bowl halftime show:1,New York live coming:1,The restaurant recalling:1,got a really fun show:1,The officer working:1,The adult pilot teaching:1,wind this clock:1,An NYPD officer nursing:1,attacked a military academy:1,stole the show:1|Paris:3,Babylon:1,David:1,Robert Moses:1,Seine:1,Afghanistan:1,Kabul:1,CNBC:2,Keurig:2,Monticello:1,Toms River:1,Long Island:1,Bruno Mars:3,Super Bowl:3,Massachusetts:1,Bill Belichick:1,Tom Brady:1,Philadelphia:1,WNBC:1,Kendrick Lamar:1,Rihanna:1,Cyndi Lauper:1,Atlanta:1,Donald Glover:1,Argentina:1|Record of the Year:2,song of the year:1,Cyndi Lauper:1||3|94e00bf290f05cf95da29c9901764ba1
2018-01-29 17:00|wnbcdt|SH01475987|SH014759870000|News 4 NY at 5|a flu surveillance team come:1,Deputy deputy director stepping:1,Track the flu's path:1,so much flu New York Senator Chuck Schumer calling:1,the Bronx NYPD brass nooking:1,The congressman held:1,pull a gun:1,ran The FBI:1,send special flu surveillance teams:1,the sudden announcement raising:1|Andrew McCabe:2,James Comey:2,Hillary Clinton:1,House:1,Robert Mueller:1,Russia:2,NBC News:2,Melissa Russo:1,Indianapolis:1,Connecticut:1,Chuck Schumer:2,Janice Huff:1,Canada:1,Central Park:1,Cleveland:1,Cincinnati:1,Norfolk:1,New Jersey:5,Paris:5,Afghanistan:1,Afghan:1,South Korea:1,New York City:1,Rodney Frelinghuysen:1,Brian Thompson:2|State of the Union:4,Andrew McCabe:2,Hillary Clinton:1||3|ee90940a08ed6f693b801d0fa637daae
2018-01-29 18:30|wnbcdt|EP02303451|EP023034510788|NBC Nightly News With Lester Holt|This beam holding:1,the president raising:1,Cleveland baseball parting:1,read a fake news book excerpt:1,joined the night's big winner:1,the Heat's map cause:1,symbolize Grammy support:1,the skyrocketing demand prompted:1,wear the logo:1,The Washington post reported:1|Americans:3,IBM:1,NBC News:8,Boston:1,Pentagon:3,Heat:3,Afghanistan:1,Major League Baseball:2,Cleveland:3,NBC:1,Utah:1,Florida:1,Michigan:1,New York City:1,Miami:1,Congress:1,California:1,Solidarity:1,Cyndi Lauper:1,Marco Rubio:1,Vermont:2,Barbara Ann:1,South Korea:1,Leicester:1,Music:2,Hillary Clinton:1,John Legend:1,Snoop Dogg:1,Twitter:1,Kendrick Lamar:1,Bono:1,Katie Holmes:1,Clive Davis:1,Kelly Clarkson:1,Shemar Moore:1|Cyndi Lauper:1,State of the Union:1,Hillary Clinton:1,Blue Ivy:1|IBM:1|4|4ec6e4edc05eaa76d4a84e29bccbd31c
2018-01-29 18:30|wnetdt|EP00003139|EP000031396718|Nightly Business Report|expand their portfolio and U.S. presence:1,nationalizing a next generation wireless network:1,the f.b.i.'s deputy director steps:1,release that information:1,today's Sundance Kid grab:1,help this year's profits:1,the trump administration exploring:1,that news broke:1,perform a privacy checkup:1,The price target lifted:1|Snapple:1,Green Mountain:1,Stumptown:1,Wells Fargo:1,CBS:2,Viacom:1,Starbucks:1,China:1,Barclays:1,Steve Wynn:5,Wynn:8,Boston:1,Las Vegas:1,Macau:2,Massachusetts:1,Nevada:1,Elaine Wynn:1,Twitter:6,Dell:3,CNBC:1,Facebook:2,Kathy Ireland:1,Ray Lewis:1,Mark Cuban:1,Jack Dorsey:1,Los Angeles:1,Sharon Epperson:1,AARP:1,YouTube:1,Sundance Kid:1,Judy Woodruff:1,Houston:1,PBS:3,Babbel:1,Andrew McCabe:1,White House:1,Sarah Huckabee Sanders:1,Robert Mueller:1,Lindsey Graham:1,House:2,Devin Nunes:1,Russia:1|CBS:2,Andrew McCabe:1,Hillary Clinton:1,Devin Nunes:1|Wells Fargo:1,Starbucks:1,Facebook:2|1|b29fd2b2a79274550fba1f80fc3b1cb4
2018-01-28 06:00|cnnhd|EP01749807|EP017498070303|New Day Sunday|owns this administration:1,stop the president:1,touch the Russia investigation:1,the number one mobile banking app got:1,joined the effort:1,the me Too's movement gained:1,preserve this investigation:1,the president calling:1,limit the president's power:1,The music world honor:1|Russia:2,Marco Rubio:3,Steve Wynn:7,Robert Mueller:2,Subaru:1,John Deere:2,Mexico:1,Cigna:1,Blue Apron:1,CNN:5,Errol Louis:2,Americans:2,Congress:4,Susan Collins:1,Afghanistan:1,Mourning:1,Kabul:1,Taliban:1,Donald Trump:2,Afghan:1,Jay-Z:4,Neutrogena:3,Christi Paul:2,Maine:1,White House:1,Insight:2,Brian Stelter:1,Michigan:4,Mercedes-Benz:4,Wish:1,Michigan State University:4,YMCA:1,Senate:1,Nassar:1,George W. Bush:3,Will Ferrell:3,Texas:1,Turkey:1,Wells Fargo:1,New York City:1,Kendrick Lamar:1,Miley Cyrus:1,Oval Office:1,Ohio:1,Kyrie Irving:2,Kevin Durant:1,Super Bowl:1,Kensington:1,Twitter:2,Atlanta Falcons:1,World Series:1,Sarah:1|State of the Union:8,Beyonce:3,Grammys:7,Kendrick Lamar:1,Miley Cyrus:1,Lady Gaga:1|Mercedes-Benz:4,Wells Fargo:1|4|3bfcfdb3498a5f50ba33c1f84a31ec66
2018-01-28 08:00|cnnhd|EP01870762|EP018707620557|Inside Politics|impede the Russia investigation:1,watch the president's speech:1,resolve this constitutional issue:1,ran a segment:1,Jay Z black unemployment reported:1,fix A Long Time material problem:1,came a loud bipartisan controversy:1,invoke the 25th amendment:1,this president reengage:1,not the guy reading:1|Congress:9,Hillary Clinton:1,The New York Times:3,Steve Bannon:1,James Comey:2,Jeff Sessions:1,Davos:4,George W. Bush:1,Texas:1,Kensington:1,Miami:1,China:1,India:1,Speech:1,European Union:1,Senate:5,The Washington Post:2,Heat:2,Nancy Pelosi:1,Chuck Schumer:5,MSNBC:1,Americans:1,Italy:1,Samsung:2,Netflix:1,Super Bowl:1,Febreze:1,Fox:2,Paul Ryan:1,Nevada:1,House:2,Donald Trump:1,Morgan Stanley:1,Virginia:1,Mexico:1,Steve Wynn:1,Susan Collins:3,Maine:1,Robert Mueller:3,Russia:2,White House:2,CNN:1|State of the Union:9,Jay Z:3|Samsung:2|5|f54bbe0613b1e8db72d99714c11dcb40
2018-01-28 14:00|cnnhd|EP01942075|EP019420750920|CNN Newsroom With Fredricka Whitfield|require the attorney general:1,misunderstood a joke:1,address the tactical situation:1,reach an agreement:1,Applied the day:1,investigate something:1,stop Gap's spending measure:1,protect the d.r.e.a.m.er population:1,replace a rescue inhaler:1,The wind coming:1|Jay-Z:2,Nathan Gonzalez:3,Switzerland:2,Lindsey Graham:2,Mitch McConnell:1,Americans:2,Robert Mueller:1,Samsung:8,Netflix:4,Chris Coons:1,Cory Booker:1,Congress:4,Liberty Mutual:1,CNN:5,Davos:1,Kabul:1,Afghanistan:6,Mourning:1,Taliban:4,LinkedIn:1,Afghan:1,Syria:5,Turkey:4,Iraq:1,Kurds:3,Psoriasis:1,John Kerry:1,George Washington:1,New Orleans:1,Japan:1,Cuba:1,White House:2,Russia:1,Steve Wynn:1,Susan Collins:1,Senate:1,Chuck Schumer:1|State of the Union:10,Grammys:1|Samsung:8|6|a93f0d9293065848761e17751fd41458
2018-01-28 16:00|cnnhd|EP01942075|EP019420750928|CNN Newsroom With Fredricka Whitfield|Discover the story:1,the number one mobile banking app got:1,behead the investigation:1,build this wall:1,boycott the speech:1,trade this tr dreamer protections:1,the president intimating:1,A friend wrote:1,the house investigation descended:1,replace a rescue inhaler:1|Russians:2,Jay-Z:6,Donald Trump:6,Twitter:2,Davos:1,Barack Obama:1,Congress:10,Chicago:1,Senate:6,Susan Collins:1,CNN:5,Jack Kingston:1,Texas:1,Hammer:1,Heat:2,Robert Mueller:3,Liberty Mutual:1,White House:2,Russia:2,Kentucky:2,Marshal:1,Wells Fargo:1,Christianity:1,Louisiana:2,Christian:3,Bible:1,Moses:1,Ana Cabrera:1,Americans:1|State of the Union:10|Wells Fargo:1|7|4e5467f5000ef1b8270dbac418c76a67
2018-01-28 19:00|cnnhd|EP01942057|EP019420570375|CNN Newsroom With Ana Cabrera|obstruct justice:1,The president responded:1,rolls a new immigration plan:1,Got that chinchilla:1,president trump pitch:1,undermine the Mueller investigation:1,release a classified memo:1,Ring the winter:1,Remember the sob comment:1,Donald trump retweeted:1|Americans:4,Senate:1,Jay-Z:9,Jay:1,Africa:1,Donald Trump:6,Hispanic:1,Hillary Clinton:1,Love:1,CNN:6,Robert Mueller:2,The New York Times:2,Mercedes-Benz:4,Samsung:8,Netflix:4,TD Ameritrade:1,White House:2,Russia:3,Reality:1,Russians:1,Morgan Stanley:1,AstraZeneca:1,Liberty Mutual:1,Israel:1,Jordan:1,Jersey:1,Norway:1,Piers Morgan:2,Maui:1,Chinchilla:1,Christian:2,Randi Kaye:2,Dallas:2,Slate:2,Christianity:1,Franklin Graham:1,Sanjay Gupta:1,Subaru:1,Illinois:1,Intel:1,Twitter:2|State of the Union:5|Mercedes-Benz:4,Samsung:8,Intels:1|4|9a93f60a51530baf74cedc993edebd6c
2018-01-28 04:00|fnchd|EP02189222|EP021892220115|The Greg Gutfeld Show|read this story:1,guess Just the nice weather:1,Deputy press secretary Roz Shaw joins:1,everybody's mind changed:1,stop the flow:1,president trump:1,meet you:1,Adolescence starting:1,bought all this past chair:1,notify immigration enforcement:1|Marilyn Monroe:2,CNN:2,Hillary Clinton:6,Senate:2,Joe Scarborough:4,YouTube:2,Jeff Sessions:3,Michigan State University:1,Marco Rubio:1,Florida:1,New York City:2,Chicago:4,California:2,Oregon:2,San Francisco:6,Gary Indiana:2,Montana:2,Rhetoric:2,Mexico:5,Bigfoot:1,Lou Dobbs:2,Silicon Valley:2,Science:2,Australia:2,Dunkirk:2,Xbox:6,Ben Shapiro:2,Germany:2,Canada:4,Switzerland:6,United States:2,Denmark:2,Norway:2,Thomas Edison:2,Yankee Doodle Dandy:2,Jesse Watters:1,Donald Trump:1,Jedi:1,Chuck Schumer:3,Nancy Pelosi:1,Fox:1,Congress:2,North Korea:1,Capitol Hill:1,Hispanic:1|State of the Union:6|McDonald's:2|2|1a97c9d5593f12c7e9ec00d20e479a88
