etag|genre
567392d5c949abd1ae14c86407b498a9|News 
b590f1c44de2587227c74c62166bfd4e|News Politics 
505805659d93d170c018ef51d8f8f4ee|Special Olympics Sports non-event Special 
f1e3ed3667c5e149a5b311514c4636f2|News 
26e9e1fc1bdb7fe960ec83f8567e4633|News 
f40f3ca08e8e69c518097f97234a1a77|Talk News Entertainment 
9d1488774466708fa36cd9e662bf25bd|Talk News 
b81ad294d9d9f7b534da03138d14531e|News 
66feac37d945c8d72ae64d00038a1a0c|News 
c0833807b892b6a9eb33f13749ca449a|News 
0a237107ce0d36f453d0d50ff6b184d5|News Public affairs 
91dfe59a5f7f8cf4ceab315b9f4eda72|Newsmagazine 
0f228e8ea7d459aea40c8ed5bb4ec504|News 
a067f0254ecea09ad5c1dbca54ca9e8a|News 
9d4553902aadda7f9edbdfa01a94270e|News 
31f5d0cd4e9b580f0b3c47b7beb4a1f1|Talk Entertainment 
bca9329d94ae528fddf03b8eff0b252d|Talk News Interview 
b2122cf096179a6b9a319fe9e796a9ac|Talk News 
f3e372d9f1141f9924aba0bd7a40f7f4|News 
a482b52434585fedeeedd8288fa37849|Newsmagazine Entertainment 
a5994c64961fa9127187f48bc3057b9a|Sports non-event News Sports talk 
e1e515e26b721d406ba8ee7f18cf7336|Sports talk 
802b8bdd6fcb02a13152350aab3c6a84|Talk News 
edef8328221b597ab91f130465de8560|News 
8684807bdb6ca65bd7e00111c9f6da47|Sports event Soccer 
06feacf8dee602e59f9376bba891da96|News Politics 
9e66be1fdbfb49662edf2b685e24f1ee|News 
24df02b441900d7e5620daf576899a61|Sports talk 
48aa77a77950e3dee31edbf99b6cbaee|Sports event Basketball 
cd6835c95b97a8a6401a33f18786bd30|Sports non-event News Sports talk 
8c6d2d44f49ba6780322b310c6edd7c1|News 
34fc17b15df3e329b4dd03e423ddc5e3|News 
4436274d9ebeab6e5232b76c44edac88|News 
0a8e43fb55d7c22bdfa3f6a779c7991d|News 
a3f31d7587b25f6251bbe831477f548c|Sports non-event News Sports talk 
29a8a46ae2983aa7b735a06f43c61ebe|Talk Comedy 
0234f81d6bbfd40bd1042712bf5adcc5|Talk News 
26e8f63f4f0582bcfbfbf1dfd2b799a2|Newsmagazine 
4554d3cbc9e18f4fe11b3af3dce06eeb|News Interview Politics 
b6c860b9398d7a3300a89f804d7d5ff7|Talk 
8e4166c5bb73c84f1adfdabf74844606|Talk News 
5ff421bb0c84742e78007424e8ae3ffd|News Politics 
0ba3349fa19957779bc88f59bf1f4ee0|News 
9801c53f40cd0d71a650f2235e7bf134|Talk News Interview 
512136fb4e89e99b1ba3f2dec89a7702|News 
495d666606098a79403afe5d0657538a|Sports non-event News Sports talk 
78a23693f355c1d6b6aa3160f5653810|News Politics 
b88dec6e4199f062d85645b24781a4c6|Entertainment News 
7e5426ac1377e15b7dfe42fed44512c4|Newsmagazine 
d781993b184090d6ee5d5fe36c40054a|Sports non-event News Sports talk 
7b4c312c5918c0dab74dbe8836918707|News Politics 
8d77f746bec4b3aaccddf2d6b41fae63|Talk 
0b2f3a32eb94f88f8c550ef51f514fb5|Entertainment News 
54b72ccd8fba24263cdf7c0abcb14e8f|Newsmagazine 
136c80d40888216f5550fb1671a2acb9|Sports event Basketball Playoff sports 
6ecd439413b60d697490f115ab1aa2bf|Sports non-event News Sports talk 
838650ac3cf35e272701e4b698c4d185|News 
9f7c15bb778bc660f1512ec80aea4540|News Politics 
dc16b02db5e7ef463a1615f3f3655c71|Sports talk 
d627e179178720ae194c20be47cd5c5c|News 
a06d51d96c3d54e13e8c2bc985264a91|Talk 
f20d1da624de4264718842cd7a471d7d|Talk Entertainment 
0694cc305612c044d8c241e69d07f484|Talk News 
66f5790cfc55b6be5d38b2cbd72222ea|Newsmagazine 
650198f66a821797c38f6dd42781bc74|News 
5b9446a1f168ad808bfa5a28ec31e582|Newsmagazine Entertainment 
740ca51a44969caf96f0936a25dd90a4|News 
c71b37e888b2367d0f911e28f9456200|News 
66cee877318659d2c41e6bebd8a2ad02|News 
c6a9031bc8c85636a6a99baa99abe4bf|Talk News 
f4e31bcd9d2d78256995c10e905b0cd1|Talk 
41ec1e533d6accbcc450ccc36b5985da|Talk 
2163bad285118e022f88722368c78c4c|News Politics 
0de0efe621272e08e29504c9a4b4cdff|News 
157fb68f14fa87ef957ca7206c33f75f|News 
045862c52a79f7a654e2f4456fd4d848|Talk News Interview 
47e28772936520a5937134befbadc336|News 
0170583636eea2c1120aa3745ffd9875|Talk News 
a16576e58888a243e82ba55eb1e244e8|Talk News Public affairs 
052ac370fa2878c851882cce75d98b2b|Sports event Basketball 
e407bf294954ad3f156b1d3bae2a23d8|Sports non-event News Sports talk 
8365ffd82a3d67f15806664e99ab6a4e|News 
730965475988fc249900b0f200ee726e|News 
82473364ae7cd44dea11f09fe30ff747|Sports event Basketball 
5e928b43885439f28e39d52570481424|News 
39de1847660d53cc7439bf96324b68cf|News 
88a0730e48f3c08ba57c3b66d3540623|News 
1143d27e38609f08767e350930031f96|Talk 
9a9f9aed1bb4a02cfb7e3e306b57e2cd|Newsmagazine 
e3b7e34dcc00e093d33fc86035799840|Talk 
a158f5373a24af32e5a5509f379475a0|Sports non-event News Sports talk 
aa7c98132843daae9e0d805933dc0385|Interview News 
6018e411dbd9456177569e7be1c06577|Newsmagazine 
b1bfa80646f644d8354d040cc68957ba|News 
d2260f3a8585a1cd1b63324c0d0018d0|News 
22df7f70efc501ea9b8a92c646f8d1b4|News 
da1880f9937bdda39e5093b4703e70b3|Newsmagazine 
897a7aa3df72144066fee15bf013ac9a|News 
5e9a720c33db6143acb4ad79f73a06eb|News 
db36bae04c74c1b5834ebedbeeecbd61|News 
0c2e2787bb8c9d336d799a99e8674ccf|Interview News 
8ce562e3671b859c0a786801bc766535|News 
d8230f73c3f5208be71c188a276dfae1|Entertainment News 
3d52b5e24a8cbce8eb1936106ed8b790|News 
52515a5a7d5e2bb610dd803974483d43|News Politics 
ec8a76333efb0136e3b6d60ee3cfd0b2|Talk Interview Politics 
a14b007b7506b40cd1e77872d66c3316|Newsmagazine 
91c5d26db278bc69a70a87117b1a9da3|News 
72337d3b3d94a2da7630e94c81130f86|Newsmagazine 
1be47a26ee3d1e39a4a4eeb732d402cb|News 
9113f9be53813a7f1060d202ed670492|Newsmagazine 
11374d27bd5a1ca85c8b39281cd84cf0|Sports non-event News Sports talk 
8fe229ce00919f2d22597209ccc2f064|News 
06c62adb7f70a2366fb1ae559828d8df|News 
efc2e581fedab49200440c7a00a176a0|News 
946f190cdefd2d23ffd343275386f5b9|News 
399be3c50aeecb386ca44d42982317f9|News 
e56d4bd752fc5621417a8b898b4c58cf|Talk News Public affairs Politics 
986d43b99928479a9e4d5e3e70993949|News 
b412a3cf8eefec538cf1d5e0473c05c8|Talk 
49dd0f8af413f75922d551081a418e45|Talk Comedy 
613684440e273fa5694e5c4ac93874f4|Talk Cooking 
52cb16635d609752e66e3d624f45bcc3|News 
d02eceeba779848cfa2dcc13259e37cd|News Newsmagazine 
1452b203f4403ff43847c2ae11661eb8|Talk 
5e979e186db09bd12890b4df2b59b1b9|Sports non-event News Sports talk 
eff458c7706a191bfb9855fd321ea285|Interview News 
debaa0e60e8088e38e7d690591003682|News Entertainment 
cf08f9834072d1ea2755d4adaa033a33|News 
060a056ebd044178babb8da147a0afe4|Talk News Interview 
14558d3fe0e3fc1ed3c32df89d1df14e|Special Olympics Sports non-event Special 
205d85749a45b18a87b189dcf4eeba38|News 
e800c16822a71cd1e539f30a5d46dd50|Talk News Politics 
a2b52c10b9ec075151427d6b4af3f025|Newsmagazine Entertainment 
53714f2a9d5e360efbac683ba4d82442|News 
bf77f09ca20a9139e9bd193924b25f51|Newsmagazine 
8e8b53de422af271816c1fbf68909bfc|Newsmagazine 
a7dbd8bca1073c2469d08f1219b74715|Talk News 
681ca803f1a16abe1f1db71a8bce17e5|News 
008ae3ac2b8fac61b0b6a7fa174a9d68|Sports talk Sports non-event 
76ab6143ba496cf720234f38a1a68f51|News 
6e386b4508229058f55e6abd3081da89|Talk News 
4d8f79b141e16d15577208ee57d6c9ce|Sports non-event News Sports talk 
9329a8f2ba8cdc0e4a524387006580f2|Newsmagazine Entertainment 
701ba25c5196be6bd1ad22cbb658cc7d|Sports event Basketball 
86d10635c89a785072aae2ca6fdd8ee5|News Public affairs 
ff1e2f014a316924def031f898740359|Talk News 
b436a3317cec6db44342dca9fa385d89|News 
05683299a2f6f03881f4a23c325e60ef|News 
bfec157faad09e4f1def08fdfd4bd72e|Talk 
5704b6b9d71043e01332021249574909|Talk News 
09f38b61df256495c86daef1b97c945e|Sports non-event Football 
3e7aac77bffc52dc0c528ac6c53e56f6|Newsmagazine 
758cd4e9102c8051aa7caffd4d42ca15|Entertainment News 
35b4299ee446a3c888beb35bbab3fe11|News 
ebfd36734aa9478a6c3856e784576810|News 
393b1cf0ad04a2492f8fde2b09c59571|News 
36521afcec7517ddb61ec1a09de80708|Talk News 
0aec2341beba37aa3432d39f018baecb|News 
fd05155af60546703133ec294c59ccc0|Talk Interview 
1e6f87671fc166e2e46bb6a366fb53cf|Sports non-event News Sports talk 
97200833da5b4ea16ec3145d07961757|News 
a5186e9a7f1f9eeb28ef67766c8cb349|News 
e91740ee6266aa41cc1e4d2ad5e8def7|News 
71f7d5fc3e417905e50e47a252ee2803|Sports talk Basketball 
516ab3173c576ea48d1cfec58433b7cc|Talk Interview Politics 
b5826f03bf9a71f5552ebc81d5ef3cfd|News 
9d74becbd2e3d949bb295812c2d5e50e|News 
3e4802778165a47d64b41ee812008aec|News 
9fb127065084cdb0e387f1704d3d072a|Sports non-event Football 
28afb72d999aee894d89e2f3b5721712|News 
23143ef0a469c694091e5250521a2d25|News 
31cb651771c56bc6cfbb1832ce00d5c1|News 
a23250d35658f05632207ef28398d2ad|News 
843c57a54d89667cc35163071db3251e|Sports event Basketball Playoff sports 
86faf6d585017c9fd2e205324b2d57a9|News 
95e04b733a83f84320a5218a9778a491|Talk Newsmagazine 
05f78787e6f1891dc037e4370c4875f0|News 
a21326d26e90567323e5b7f0044eed3d|Interview News 
95e4d40dfe507796ebcaf2e140efe1ef|Sports non-event Outdoors Adventure 
742f20ab2aece99ed8caaf443ff2936c|Talk News 
a63d552810d318dc917f68012fafcc80|Sports event Football 
9fee2bffed27272c92d4f288c362e0a6|Talk 
579743afe424adecb1b76757e69f7697|Talk 
54852cdd94e5a92494b65b5468b10bbc|News 
8b89e64523bb331103b74e32602d639a|News Politics 
7ca758bc62f6d9fa33f406ca466f01dd|News 
c043082f2513e8eb0a1c74249b1d24e6|Newsmagazine 
c33e6e85cf036d3463785e34c5afe38a|News Politics 
5a0052fd17689e339f0c3f9b06b3b87b|Talk News 
6df028451409e2fe6ddf1c4e13ee5325|News 
ed4f8a023daf0a49da58276266d08c54|News 
ecc5f05802cc0dbfa5c7ce713c902631|News 
9a174266e432995c10715d84627c6bdf|News 
5010f2e45e38ebd0fab482c07d894b12|Bus./financial News 
7e498aad9c107e0ac5c19834a0898f9a|Sports non-event News Sports talk 
4d3ee2263d246f181fbf341baaebbb9a|News 
0f41a5c4299dedf27097ccf71767daa6|Talk 
b9c54c2b1d09f3357d0da7a28c37bd8a|Talk News Public affairs 
89dcbdb43f3d52f773c7e70fdcc1806e|News 
097cdd3ed173862a70ca86d1b837fe8d|Talk Interview 
efc3d5c72e6ab284d2d7e17dde208f52|Sports talk 
1dcd3d191291364fb435bc3218b5d5a7|Sports talk News 
aeebdac08525da3d5aff5493fa735b91|News 
055cd06a7cd235fe707a869e115761b8|News 
60a5a5b2352cc138220cc1f6f4f2c41a|Bus./financial News 
7c0ee754544b6cd4c8f7ac73fbbb6e1e|News Politics 
6bd2b3d5b220fb4d8beaee3e739388cf|Talk 
eb0e0d8e4ee62c567901f6fd30f1c5f9|Sports non-event News Sports talk 
6826f5935ba0c506e964ac3b83677ce7|News 
389aab8f96a56d9be652daaf64b90352|Talk Cooking 
2b501d56f6bcb6b0bf2a487e2c2fbf24|News 
c254eb0eab18f54e78cc8ad45e6c20e8|Newsmagazine 
c1f572c1fe7bfcdb33a77a55119fb39c|News Politics 
178c21e669908c3a5de61bbeb08d72f8|News Newsmagazine 
b92f6d24eaaccfbab6b2ff95e174655f|Talk 
b0c981c68347d858375d84faae48c1e1|News 
fa639860052cf36e2da1d7c4739d9f33|Newsmagazine 
d792e1cc96c4bf06cceb7158b52cdefa|News Interview Politics 
c685d4caa494bf6394c1a2ca462e7c87|News 
87b401bc1c0a6e61ffb35fc3b9bf5159|Talk News 
7d21c7d5226577f60ba907a646ea8261|News 
4e027e42830aaa1d8843e3091dacdce0|Talk 
312f64f2daaa1e20acad4811c41ee610|News 
b79df3aa3f3eaee081ed8aca4f1da628|Talk Comedy 
35d4fe51bcec184ec716669725d145e8|Sports non-event News Sports talk 
03c90940ad93d459062178f730444a0f|News 
e5709a99af3e810212c90a5d898bae1b|Sports non-event News 
3e25a18748fb2959be9cfbd8fc582235|News 
e9220abb4f1342ce12417082108bfbbc|News 
30381e332525351f57f4a1cad4299209|News 
ef5226019708a4e48ac4ccf39a68e88c|News 
76e8f68a135c97c87004dac72267dfda|Talk News Public affairs Politics 
8c243072fadf0673addc388a5b370f5a|Sports non-event News Sports talk 
65b3096b517fd3e25d870063f87d86ad|Talk Comedy 
a2b0d46f06ff1fea7755d24c120681ce|Talk Newsmagazine 
a69615ec78286d967c6c1f4b87cadf79|News 
08d3216bfb5430f2db12e569fbb1f7a7|News Interview Politics 
f96f90465beb1e3efae809f1ea86b4d2|News Newsmagazine 
2e0defa055424c2dc3f297e2288e092c|News 
efaa96dd795221dc0891bcea8dd93bc0|News 
6b075ab8011cb7f236bbe5f0998b41b9|News 
d710d9fcdbd1db5dc23ba72efdb1f0c1|News 
165276c3365d0ccd4016be17fda54081|News 
fefb6ff57066e0e1b0800de88a066e61|News 
c5de3d123e7e8bda51a8775ba9533694|Talk Comedy 
15e54af3c40d0a4699fbc07a61554320|News 
b66ec19de049c0e9088695c18534fae5|Newsmagazine Entertainment 
f4cc34695d327bef7205ab1ad0f7113a|News 
d8957f17ce72cacbfa70836a1ea6052c|Sports non-event News Sports talk 
a3b55fc80aa708eee4f4c693a9fbd2ee|News Interview Politics 
6db29278f8a9365d513f9fcfa8532781|Reality Sports non-event 
e8b6a710ba77ed634200127882bfc23d|Sports talk Sports non-event 
d65588b15af109811d541baff36e653a|News 
e80d26e3212d8f8c4c68db6d6968e366|News Politics 
669a6e0bfedcbc52cf070b7331934008|News Public affairs 
021ac4b3b8f5f6dd35252edd62db1b35|Talk News Public affairs Politics 
816c707322eb6a0c91ef15f854241827|Sports non-event News Sports talk 
d4038cf366b4e64c828d0159a4483a1e|News 
d769cde594a95d4f34b8f703f9bcfd35|News 
c8b92e698bd89804cfb7b8016a9327b0|Talk News 
f7b8f264377ff15d130200dec6932358|Newsmagazine 
3a45fb4a2acb061710dd632462b83da5|News Politics 
a3cd29adb1e67cdd4a4d5d238cd776ff|News 
1f0d9e0b415e4c235619dd304ec39178|Sports non-event Basketball 
d5c0a2bb955acf29f8cc2f4ab7554c75|News 
d169b5054da943d60e3ee3730f861799|Sports event Rodeo 
2a04be01eda2eac0abf47b6d5a4536d8|Talk 
14cb0ac75e3ad83eff3c86f8a7f57cf6|Newsmagazine Entertainment 
65ca77794f0926e8d4df3d520859fe5d|News 
7cc99bbe5771182e9ba37b8b81004cab|News 
a0f3e181262479ae1128121cde6ba9d8|Sports event Basketball 
85df3fa60d710a0a5640b1cf82b9e1fb|News 
d7a963ae10ec979d729f109041bd679f|Newsmagazine Entertainment 
9f6f1b98c8d49a921301583b5d5ac14b|Talk Bus./financial 
73eca01caf21798644b1ba3a30437656|Talk 
0c5355d6430acd07fd2542a3fb1682fe|Talk 
d81e63c66a4f6f82f2ab4868c426f931|Newsmagazine 
c7cca14de17cf48c5f7332b7641b9c93|News 
d31447032161d6b31c30d88e89f7e85f|News 
80390a630b79717ad5e41e224575b563|Sports non-event News Sports talk 
5ec4958caa94e0b13c831db24d1cee3f|News 
b06f2b2d04158e64b18cd0f58d499aa1|Sports non-event News Sports talk 
f072528aa564fba9c85aab7552e06d0d|Sports event Baseball 
95cd49409d2f509762207510f0e3db6f|News 
03f34f644792f0ef947f37a560c75d4c|Newsmagazine 
13714b66007285b2fb230daddcd22c2b|News Newsmagazine 
975bcba5ff1f572ce02fe8e9bc978c1b|News 
339ca67fe6102cf770d774ed20b353bb|Newsmagazine Entertainment 
2672e90e36257d9cd2537345f6acd060|Talk News 
1cc37736be410404a3eb7b98240be1dc|News Public affairs 
d70a3e9b311b099b3a84fcebd8901995|News 
1f57b6a022ace76335b30a4445602a99|Entertainment News 
34a56fbe4be80a69645d1eed5010db70|Bus./financial News 
347705c1c6add6606449c03ff23820cc|Talk Newsmagazine 
ec3d6cd0499eb75a247bfa8b701df42e|News 
12c6aed6bc13a977b87458de8c51014e|Sports non-event News Sports talk 
e3c4c3c9ff365dad214f4af089dcc9f3|News 
4d68c8aad9434ce4b8b317468c4e35bd|News 
25ebe43b1ba81adb54430f1510583ccc|News Interview Politics 
99af2e12096e1a0a197df2951edbe967|Newsmagazine Entertainment 
287803987d8e88b7cc8e751eaac1cfc7|Sports event Baseball 
b08fea73916a2876dc0e2492408f6f6c|Talk 
5b6a4139989d253ba2f6df7cbb29c45c|News 
d5ad7f7324ec92ec9f1a65388825ad02|Sports event Basketball 
4cf134d50807bfac712d3ea65c5bdb77|News 
59e8e4cf5957271334989f47a2d81ad2|Newsmagazine 
8ed4d44f86c58e319e7d789c1e61d5ce|News 
593f7605eede9327f37d4007c8cab98f|News 
e243d93ab283741ff3a99ebfb086e32e|News 
d40e6fcb866e1c40511ef4d302c0c8a5|News 
2930beb4d593b483e0ec2a20691c458f|News 
39f5905293f7ea342d88c07f992396ae|News 
6546585d6b375f8ea4e67b6244645d80|Talk 
58859609169e51b85817cf75474c154d|Talk 
499b1d13156b55d34b5894e5e4baf42a|Talk News 
becdb265e022856be668ddf11630a334|Talk News Interview 
a38bd594b8f8555549782766a127279b|News 
68cbd4264c411381d0e5667c86994d80|News 
cf3de2618645da878a664e767dd0ce11|News Politics Interview 
717d4da926f03713a99cc615b0b66587|Newsmagazine Entertainment 
995e0758c189328bcb5434ec21293554|News 
371c13665dca7438857604d17bccdd45|News 
96d16002edaf31f74fdb65079391f716|News 
3c013aa7e8100f5dec645fea74df0c6e|Sports talk News 
15488777b94a65b46a9afce1029ca9b1|News Politics 
882f2c8b702856d428959a77c62fb2fe|Talk Newsmagazine 
07810a87ecf7ceb96cde8dc533ebf849|Sports non-event News Sports talk 
d3bb5e5029e5bfe722dbaf1353704e2f|News 
e43cfebfc0a1643cc69636b4c0435108|Talk News 
325602e8fd92655b712b58fbc0856e50|News 
f5bf6c0655ca94d20a888a9aa20048ad|Interview News 
ea39f59ee3fd3e55ab9ea3ed22469999|Talk Comedy 
e8cb18c1cec4e7ba6ed1eccc09c3802e|Newsmagazine Entertainment 
d07d1bae630ebec0491cc8afd5d7a786|News 
571a3c96d2cd1bf64bd424ebdd5e94da|News 
3db7b3647a78fdf72c6cb6504e21e47b|News 
b6ba452edb4e29abb271e6f012846d50|News Politics 
ba61763a496c2cd5f2eb703426cc8fcc|Talk Comedy 
452c26e6b5b98127467011edc736890e|Sports non-event News 
48ae00a6a034bcf0eac365eb92d8a04f|News 
acfb3cc53d529b9fc252fb580dab069c|News 
0fcf9ab621017c4b0a96fb977d7d72ba|News Politics 
8faecce57e2b5ac3b72257af267037c1|Newsmagazine Entertainment 
0b4b0461052d11d7c43992633d2229c6|News Newsmagazine 
557e9cb4c592cfe9991d91c9ff2ff246|News Interview Politics 
00562b02271cbbbb808e542a0d4dee8e|News 
a56cef70e2a7ae901a6e28c3b19ed789|News Politics 
5475134b64ad5e619d1d87cfa8d3532b|Talk News 
91d681be29363072f94a669510a61db7|Interview News 
67dee6a1f8c41279b3041eb59d5d1b13|Sports talk Basketball 
429994efaefd62e4e0558100fb898490|News 
45a3d0f66e8e2bb180ab28411c65bd36|News 
0cb5beafb7b6f81a8398fedb3c38a6f7|News 
b16faf393aa7a2e5f87f9da3943a9252|News 
b1cdaaa7f9e236040b28286fb962b0a4|News 
eb899fbedf14fb61904e4d30a00ef14a|News 
310f414c5373fdee1b6dbf963c85f94b|News Interview Politics 
1c07128fc7c3045456a7f542c70b449a|News 
deb1568052784c76c8894dc71ba5f1e7|News 
46d1dfd275c335d2e3e5856d99dd8406|Talk Interview Politics 
39aac04a90d7d8ded440ed0157ee14db|Newsmagazine 
5837c60e9531db2b4c527f8a6bddfdef|News 
ef30c74d65ca19a34ee51ef20a60d7fb|News 
983fb35d418161ab1ff806ace33f9bc8|Talk News 
4f18826ca5f9021428752c6e766b2f2c|News 
6d21e000c927a00eb7a09ba93c3e0bf6|Sports event Hockey 
9718c58503e2adc920b72a2fdb3166f7|Talk News 
25085da1c2064454e26b9ba73515ff13|News Public affairs 
1ca7bfeeabfaf9c5aa105c067b9ef447|Sports non-event News Sports talk 
3eda16b5f179734a1e51beb042f7b72d|News 
3fdf80139a66db30567873f7a945c66d|Sports event Basketball 
515d70f9b2d9c00a34f8b69acdca08bc|News 
987398b99c4942d917a57da44559b199|News 
1a51f9cd05e0b20edf6f21ea884e56d2|Sports event Olympics Figure skating Skiing Snowboarding 
33b5563aa2d3ef80e2a2b63991e43144|News Politics 
328efdfd6c0702f5d8272f54d6411cb1|News 
75820df7daecf8477de1fe0ea983e6ca|News 
eaf03ef26867d4960d6e4f2a33ff62f2|Talk News 
9a01c02c0ff00915f36da67ac53bc7b9|News 
953ac2748286ed460f3907ebc25cbe0a|Talk Interview Politics News Public affairs 
6be6afc1ac6d956bf86ee95e851e969f|Talk News Politics 
7646bf785c5557c54072e4988ed78b01|News Politics 
5bcd10fe6229253e22bcee0aadfb052f|Sports non-event News Sports talk 
351aca334dd18a0cdf91b0de5378ffd7|News 
2f664081f9fdde496ce08cfdb54f4c89|Talk News 
c3776dda5284f1afa94b6e97e5d5a68b|News 
dd0ff171b295c0e1916ed307076abb64|Sports non-event Sports talk Football 
116825b922de8fc79248ac50853385f1|News 
1f8e54df6c6ceb669b092f200f678b91|Sports non-event Football 
4bd9d80f2c9dfed52ceba97ea042e256|Newsmagazine Entertainment 
46a4f66f718f17e187120a4f8569e075|Sports talk Sports non-event 
d8eb45ce397e0100ac78931b52597a2a|News 
2a6694713831ece911ae435600faf3d6|News 
9754b08106f18f2fbaa3585c488eaedf|Talk News 
f0f5b3a202cc6ff329064ed9c774e02f|Talk News 
d9bee671640275afb1374385a6f8896f|News 
6a791ae171c6e767f7a090f27aae0528|Sports non-event Newsmagazine 
bc45f0937ce73a069877bf7a8010aee1|News 
591b2cd0b17a7912c8c2015eff849fb8|News 
ed9e6055e9794fe3609432a667815a50|Talk News 
a10f53a74062465c0d44e0ddbf490235|Talk News 
2b4571c06c0e4a6b8af0510d894125d2|Sports talk 
e953e070c72a6917e04698e114fdbc35|News 
8ca8a5bb9556d9b6820f6c5bedfa9e9e|News Newsmagazine 
9e9a5c97aad720fa20726e239b2ddfed|Talk News Interview 
fe191b1e3f516027b5f250c23311edb8|Talk News 
910acfa54255ddb8e453c69db20f1bb8|News 
2b9d5621a7812a6c14f1ba96087d2e78|News 
e6deb24fd826ac455801cf3539679642|News 
0b2ab809af73a8908c4f533ed062d906|News 
3e5f8a9fbe6cd691ea1d3c6b2626498d|News Public affairs 
4ee972d594eeff3bc525e4a76f8b8ed4|Sports non-event News 
fb3b362d87cd1c19d28f65ac1baee80a|Newsmagazine Entertainment 
ddb7a0c105636b2979a2c2f30410ef88|Talk Interview Politics 
f3f20ada0df9b4e96f6ca4ac2f684306|News 
9964b4a3304b2b3ef943ea5ba401cdc9|Talk Entertainment 
37addc381389bd07c6d7794768944261|Talk Interview Politics 
ff257fba07b51539926f24c4c143c766|Talk News 
3bc69ea676e8ead77d296b85c092201d|News 
0f1d8ac6bf3f783d6e09df5577051424|News Politics 
ab17a5d88f2d65109de5fad2cd9ae13c|Bus./financial News 
02bc3a4eaf8f4a7d4c413f9bed0cd57a|Sports non-event Football 
72b3653c1a388b6e9357c9bea3fa3b22|Entertainment News 
450efd36e6cbbf2b13510b8a49f556ef|Sports talk Basketball 
75727e9ac8717ab978b90359c0421d64|News 
828b0de717ef7d4364f348426f5abf8a|News 
62fea7eda968bd826ddeb8a764865f52|News Politics 
3ab77336f1f4fe34f498f327078b6a78|Sports non-event News Sports talk 
feb0a530c1cd13e4e516387874b2556f|Sports non-event Outdoors 
c5e04429456d7190ce70c860931596bf|News 
82499377adf63a4753525ccc03149558|Sports talk 
5125ce42c1a5609f9a3f8e9caa89c986|News 
cd265c511a0f829417ed5493890746a7|News 
8d683bd69456907928b4a0815b620ca4|Sports non-event News Sports talk 
6c4f22c0fcaf04d1b1f61f1cb177eea8|Talk Entertainment 
2abded5af528f81672d519c4851222f5|Sports non-event Basketball 
e4e697cc6064fc924a4ca1e94f0a702d|News 
9b7d83660552389ae45d521c6e1b11d7|Sports non-event News Sports talk 
7036cf24aa8e5e484d680e7fa1abca53|Sports non-event News Sports talk 
d80610842da6eea467e5ca1c8b8e9a1c|News Politics 
f943c3b1fbcf19dfd4114115bd150f65|Newsmagazine 
b2a6e3461ba67028ae51a153b4d6aa8a|Talk News 
3ff95ad6def57a446ae42cf72b465bd2|Talk News 
dc680031e476982ed49ebbeb4a2d7768|News Newsmagazine 
4d92797793059e8a60a984608c396b67|News Interview Politics Talk 
c4eb8f762d8642f3a4e085f68dbc4721|News 
48ff59020b06717fd8856f8105346d39|Newsmagazine Entertainment 
df2f32ad1f404797206a9db97e937518|News 
c189a8b6190de5237aee3a14d81330ea|Talk 
3fcde68ebdf142b28d5a6b2c0f7a6650|Talk 
eaaac716ee27d4890b4e5e05cd5cb4dd|News 
7c893e6e88adf7502e47d6e41dd326bf|News 
7b178f6d0a71cd8feb62452ba921f62c|Talk Comedy 
291d466e1f4098e6e29fcb51c6be893f|Sports event Basketball 
5a31cb2c9787cc942d410a18d6409650|Sports event Horse 
3f779b935880f53634f415f5c4abec76|News 
19f4102ed283d69b935d1905e002189e|News Bus./financial 
9b434a719fe5fc88ad306eb6d060d660|News 
cc6a857f9a021a7d7ce355097b5a3aac|News Public affairs 
c3ac29231743914bfd2e61f2709472e1|News 
e8bf543a76169198c114cb28ff45f5b1|News 
0ba6b00335d5c7bdd963faa4a9f124bd|Sports non-event Football 
8c238e1a7e082ac001fdfdb3bb823fae|Talk Newsmagazine 
1b2f17354e4db15b5c6367f1df726529|Newsmagazine 
17590ca72b17b72e2e77a0a6cdffdaf6|News 
244123caf70962fb9f1074d82bb7f227|News 
079146fdc50c8dc759201f80d12c2ca4|Newsmagazine 
ecf715808e36426394d85a08cf562032|News 
21db4ec7ae1b9333ee9995cc2c001619|News 
1bd78979423247b367093c9285d3d070|News 
e57230ddb6edf25f25fb10c4dff46fac|News 
c9f8b020a5c530fff1dab38d73499ff3|Sports talk Basketball 
e3d6d9eb2c268fa9b1f8707815d3f533|News 
c6210a8504c3f4754b03b9cdf8d7625c|Sports talk 
672ff6837686fb579b2733deb1c9eea3|Talk News 
9e53941e1420550b076a2f21c5d5e710|News Interview Politics 
3f685df3978405e78487c70cebe8920d|News Newsmagazine 
981f4855971e50ca8b508d3bb3784072|Sports non-event News Sports talk 
f4f031b06c6f9ced426590765c7dc18a|Sports non-event News Sports talk 
78ee54c8a908d8042cf69460f52002e4|News 
4162418e6d257989ed0db6b97ab40ed7|News 
7eb2561a7023e985da35ab45bcf950b0|News Politics 
7625a6fa21c4127f4fefb26769515202|News 
f824bedc28d290a110825975a8cc3e3d|Talk News Entertainment 
31f40447c3cf223981a84fb450ecba42|News 
